I,pattern,epsilon,chi,undercover_n,undercover_norm_n,cons_n,cons_norm_n,perf_n,perf_norm_n,max_auto_n,min_auto_n,mean_auto_n,lagrange_n
100,High,0.06,6,1402.3021760530023,12.74820160048184,653.990096424756,5.945364512952327,223.3021760530024,2.030019782300022,0.29752,-0.48413,-0.09495,1179.0
100,High,0.06,7,1415.868116647062,12.871528333155107,653.990096424756,5.945364512952327,236.86811664706192,2.1533465149732898,0.29752,-0.48413,-0.09495,1179.0
100,High,0.06,8,1451.5782156569628,13.196165596881478,653.990096424756,5.945364512952327,272.57821565696287,2.477983778699662,0.29752,-0.48413,-0.09495,1179.0
100,High,0.07,3,1296.2534628209123,11.78412238928102,653.990096424756,5.945364512952327,117.25346282091223,1.065940571099202,0.29752,-0.48413,-0.09495,1179.0
100,High,0.07,4,1375.724947969427,12.506590436085698,653.990096424756,5.945364512952327,196.7249479694269,1.7884086179038807,0.29752,-0.48413,-0.09495,1179.0
100,High,0.07,5,1415.4489083654664,12.867717348776967,653.990096424756,5.945364512952327,236.4489083654665,2.14953553059515,0.29752,-0.48413,-0.09495,1179.0
100,High,0.07,6,1439.5192053951698,13.086538230865179,653.990096424756,5.945364512952327,260.51920539516976,2.368356412683361,0.29752,-0.48413,-0.09495,1179.0
100,High,0.07,7,1455.346136088239,13.230419418983988,653.990096424756,5.945364512952327,276.34613608823895,2.512237600802172,0.29752,-0.48413,-0.09495,1179.0
100,High,0.07,8,1497.0079182664565,13.60916289333142,653.990096424756,5.945364512952327,318.00791826645656,2.890981075149605,0.29752,-0.48413,-0.09495,1179.0
100,High,0.08,3,1313.0039575096139,11.936399613723761,653.990096424756,5.945364512952327,134.00395750961383,1.2182177955419438,0.29752,-0.48413,-0.09495,1179.0
100,High,0.08,4,1403.8285119650598,12.762077381500541,653.990096424756,5.945364512952327,224.82851196505953,2.043895563318723,0.29752,-0.48413,-0.09495,1179.0
100,High,0.08,5,1449.2273238462476,13.174793853147701,653.990096424756,5.945364512952327,270.22732384624743,2.4566120349658855,0.29752,-0.48413,-0.09495,1179.0
100,High,0.08,6,1476.7362347373369,13.424874861248513,653.990096424756,5.945364512952327,297.73623473733676,2.7066930430666973,0.29752,-0.48413,-0.09495,1179.0
100,High,0.08,7,1494.8241555294157,13.58931050481287,653.990096424756,5.945364512952327,315.82415552941575,2.8711286866310517,0.29752,-0.48413,-0.09495,1179.0
100,High,0.08,8,1542.4376208759502,14.022160189781363,653.990096424756,5.945364512952327,363.43762087595024,3.303978371599547,0.29752,-0.48413,-0.09495,1179.0
100,High,0.09,3,1329.754452198316,12.088676838166505,653.990096424756,5.945364512952327,150.75445219831576,1.3704950199846886,0.29752,-0.48413,-0.09495,1179.0
100,High,0.09,4,1431.932075960692,13.017564326915378,653.990096424756,5.945364512952327,252.93207596069175,2.299382508733561,0.29752,-0.48413,-0.09495,1179.0
100,High,0.09,5,1483.0057393270288,13.48187035751844,653.990096424756,5.945364512952327,304.0057393270288,2.763688539336625,0.29752,-0.48413,-0.09495,1179.0
100,High,0.09,6,1513.9532640795037,13.76321149163185,653.990096424756,5.945364512952327,334.9532640795037,3.0450296734500335,0.29752,-0.48413,-0.09495,1179.0
100,High,0.09,7,1534.3021749705931,13.948201590641755,653.990096424756,5.945364512952327,355.3021749705933,3.2300197724599387,0.29752,-0.48413,-0.09495,1179.0
100,High,0.09,8,1587.8673234854443,14.43515748623131,653.990096424756,5.945364512952327,408.8673234854441,3.716975668049492,0.29752,-0.48413,-0.09495,1179.0
100,High,0.1,3,1346.5049468870175,12.240954062609248,653.990096424756,5.945364512952327,167.50494688701747,1.5227722444274314,0.29752,-0.48413,-0.09495,1179.0
100,High,0.1,4,1460.0356399563243,13.273051272330218,653.990096424756,5.945364512952327,281.03563995632425,2.5548694541484016,0.29752,-0.48413,-0.09495,1179.0
100,High,0.1,5,1516.78415480781,13.788946861889178,653.990096424756,5.945364512952327,337.7841548078097,3.0707650437073606,0.29752,-0.48413,-0.09495,1179.0
100,High,0.1,6,1551.1702934216707,14.101548122015188,653.990096424756,5.945364512952327,372.1702934216708,3.3833663038333706,0.29752,-0.48413,-0.09495,1179.0
100,High,0.1,7,1573.78019441177,14.307092676470635,653.990096424756,5.945364512952327,394.7801944117701,3.5889108582888185,0.29752,-0.48413,-0.09495,1179.0
100,High,0.1,8,1633.2970260949382,14.848154782681252,653.990096424756,5.945364512952327,454.29702609493813,4.129972964499436,0.29752,-0.48413,-0.09495,1179.0
