I,epsilon,chi,undercover_norm,cons_norm,understaffing_norm,perf_norm
50,0,3,6.94,6.509108910795652,6.94,0.0
50,0,4,6.94,6.509108910795652,6.94,0.0
50,0,5,6.94,6.509108910795652,6.94,0.0
50,0,6,6.94,6.509108910795652,6.94,0.0
50,0,7,6.94,6.509108910795652,6.94,0.0
50,0,8,6.94,6.509108910795652,6.94,0.0
50,0.01,3,7.193520792073017,6.509108910795652,6.94,0.25352079207301753
50,0.01,4,7.288586138607671,6.509108910795652,6.94,0.348586138607671
50,0.01,5,7.365100990092819,6.509108910795652,6.94,0.4251009900928196
50,0.01,6,7.4500277227660865,6.509108910795652,6.94,0.5100277227660869
50,0.01,7,7.480936633657175,6.509108910795652,6.94,0.5409366336571759
50,0.01,8,7.53459405939975,6.509108910795652,6.94,0.5945940593997504
50,0.02,3,7.447041584146035,6.509108910795652,6.94,0.5070415841460351
50,0.02,4,7.637172277215342,6.509108910795652,6.94,0.697172277215342
50,0.02,5,7.790201980185639,6.509108910795652,6.94,0.8502019801856392
50,0.02,6,7.9600554455321735,6.509108910795652,6.94,1.0200554455321738
50,0.02,7,8.021873267314351,6.509108910795652,6.94,1.0818732673143518
50,0.02,8,8.129188118799501,6.509108910795652,6.94,1.1891881187995008
50,0.03,3,7.700562376219054,6.509108910795652,6.94,0.7605623762190531
50,0.03,4,7.985758415823014,6.509108910795652,6.94,1.0457584158230133
50,0.03,5,8.21530297027846,6.509108910795652,6.94,1.2753029702784588
50,0.03,6,8.470083168298261,6.509108910795652,6.94,1.5300831682982607
50,0.03,7,8.562809900971528,6.509108910795652,6.94,1.6228099009715282
50,0.03,8,8.72378217819925,6.509108910795652,6.94,1.7837821781992516
50,0.04,3,7.95408316829207,6.509108910795652,6.94,1.0140831682920701
50,0.04,4,8.334344554430684,6.509108910795652,6.94,1.394344554430684
50,0.04,5,8.640403960371279,6.509108910795652,6.94,1.7004039603712784
50,0.04,6,8.980110891064347,6.509108910795652,6.94,2.0401108910643475
50,0.04,7,9.103746534628703,6.509108910795652,6.94,2.1637465346287037
50,0.04,8,9.318376237599002,6.509108910795652,6.94,2.3783762375990016
50,0.05,3,8.207603960365088,6.509108910795652,6.94,1.2676039603650886
50,0.05,4,8.682930693038356,6.509108910795652,6.94,1.742930693038356
50,0.05,5,9.0655049504641,6.509108910795652,6.94,2.1255049504640984
50,0.05,6,9.490138613830434,6.509108910795652,6.94,2.5501386138304336
50,0.05,7,9.64468316828588,6.509108910795652,6.94,2.7046831682858796
50,0.05,8,9.91297029699875,6.509108910795652,6.94,2.9729702969987506
50,0.06,3,8.461124752438106,6.509108910795652,6.94,1.5211247524381062
50,0.06,4,9.031516831646027,6.509108910795652,6.94,2.0915168316460266
50,0.06,5,9.490605940556918,6.509108910795652,6.94,2.5506059405569177
50,0.06,6,10.000166336596521,6.509108910795652,6.94,3.0601663365965215
50,0.06,7,10.185619801943057,6.509108910795652,6.94,3.2456198019430564
50,0.06,8,10.507564356398504,6.509108910795652,6.94,3.567564356398503
50,0.07,3,8.714645544511125,6.509108910795652,6.94,1.7746455445111244
50,0.07,4,9.380102970253699,6.509108910795652,6.94,2.440102970253699
50,0.07,5,9.915706930649737,6.509108910795652,6.94,2.975706930649737
50,0.07,6,10.51019405936261,6.509108910795652,6.94,3.5701940593626085
50,0.07,7,10.726556435600234,6.509108910795652,6.94,3.7865564356002324
50,0.07,8,11.102158415798252,6.509108910795652,6.94,4.162158415798252
50,0.08,3,8.96816633658414,6.509108910795652,6.94,2.0281663365841403
50,0.08,4,9.728689108861369,6.509108910795652,6.94,2.788689108861368
50,0.08,5,10.340807920742556,6.509108910795652,6.94,3.400807920742557
50,0.08,6,11.020221782128695,6.509108910795652,6.94,4.080221782128695
50,0.08,7,11.267493069257407,6.509108910795652,6.94,4.327493069257407
50,0.08,8,11.696752475198004,6.509108910795652,6.94,4.756752475198003
50,0.09,3,9.221687128657159,6.509108910795652,6.94,2.28168712865716
50,0.09,4,10.077275247469041,6.509108910795652,6.94,3.13727524746904
50,0.09,5,10.765908910835376,6.509108910795652,6.94,3.8259089108353748
50,0.09,6,11.530249504894783,6.509108910795652,6.94,4.590249504894784
50,0.09,7,11.808429702914585,6.509108910795652,6.94,4.868429702914585
50,0.09,8,12.291346534597754,6.509108910795652,6.94,5.351346534597753
50,0.1,3,9.475207920730178,6.509108910795652,6.94,2.535207920730177
50,0.1,4,10.425861386076711,6.509108910795652,6.94,3.485861386076712
50,0.1,5,11.191009900928197,6.509108910795652,6.94,4.251009900928197
50,0.1,6,12.040277227660868,6.509108910795652,6.94,5.100277227660867
50,0.1,7,12.34936633657176,6.509108910795652,6.94,5.409366336571759
50,0.1,8,12.885940593997502,6.509108910795652,6.94,5.945940593997501
