I,epsilon,chi,undercover_norm,cons_norm,understaffing_norm,perf_norm,undercover_norm_n,cons_norm_n,understaffing_norm_n,perf_norm_n
50,0,1,7.0,7.04,7.0,0.0,6.9600000000000035,7.380396039603961,6.9600000000000035,0.0
50,0,3,6.98,7.1,6.98,0.0,6.9600000000000195,7.380396039603965,6.9600000000000195,0.0
50,0,5,6.96,6.68,6.96,0.0,6.960000000000024,7.380396039603964,6.960000000000024,0.0
