I,epsilon,chi,undercover_norm,cons_norm,understaffing_norm,perf_norm,undercover_norm_n,cons_norm_n,understaffing_norm_n,perf_norm_n
50,0.04,5,7.4928,2.62,7.1,0.3928,9.524776237623762,7.380396039603961,6.9600000000000035,2.5647762376237635
