I,epsilon,chi,undercover_norm,cons_norm,understaffing_norm,perf_norm,undercover_norm_n,cons_norm_n,understaffing_norm_n,perf_norm_n
150,0,1,7.47333,8.31333,7.47333,0.0,7.459999933333317,7.022904290907593,7.459999933333317,0.0
150,0,3,7.46,7.40667,7.38667,0.07333,7.459999933333334,7.02290429090759,7.459999933333334,0.0
150,0,5,7.48667,7.12667,7.4,0.08667,7.459999933333332,7.022904290907589,7.459999933333332,0.0
