I,epsilon,chi,undercover_norm,cons_norm,understaffing_norm,perf_norm
50,0,3,8.69090909090909,6.686588661188945,8.6909,0.0
50,0,4,8.69090909090909,6.686588661188945,8.6909,0.0
50,0,5,8.69090909090909,6.686588661188945,8.6909,0.0
50,0,6,8.69090909090909,6.686588661188945,8.6909,0.0
50,0,7,8.69090909090909,6.686588661188945,8.6909,0.0
50,0,8,8.69090909090909,6.686588661188945,8.6909,0.0
50,0.01,3,9.001110711069899,6.686588661188945,8.6909,0.3102016201608083
50,0.01,4,9.105953195318323,6.686588661188945,8.6909,0.4150441044092332
50,0.01,5,9.174030603059096,6.686588661188945,8.6909,0.48312151215000726
50,0.01,6,9.239060306029394,6.686588661188945,8.6909,0.5481512151203045
50,0.01,7,9.278934293428135,6.686588661188945,8.6909,0.5880252025190443
50,0.01,8,9.320671467145505,6.686588661188945,8.6909,0.629762376236416
50,0.02,3,9.311312331230706,6.686588661188945,8.6909,0.6204032403216166
50,0.02,4,9.520997299727556,6.686588661188945,8.6909,0.8300882088184665
50,0.02,5,9.657152115209104,6.686588661188945,8.6909,0.9662430243000145
50,0.02,6,9.787211521149699,6.686588661188945,8.6909,1.096302430240609
50,0.02,7,9.866959495947178,6.686588661188945,8.6909,1.1760504050380887
50,0.02,8,9.950433843381921,6.686588661188945,8.6909,1.259524752472832
50,0.03,3,9.621513951391515,6.686588661188945,8.6909,0.9306048604824249
50,0.03,4,9.93604140413679,6.686588661188945,8.6909,1.2451323132276997
50,0.03,5,10.140273627359111,6.686588661188945,8.6909,1.4493645364500218
50,0.03,6,10.335362736270003,6.686588661188945,8.6909,1.6444536453609124
50,0.03,7,10.454984698466223,6.686588661188945,8.6909,1.7640756075571327
50,0.03,8,10.580196219618337,6.686588661188945,8.6909,1.889287128709248
50,0.04,3,9.931715571552324,6.686588661188945,8.6909,1.2408064806432333
50,0.04,4,10.351085508546022,6.686588661188945,8.6909,1.660176417636933
50,0.04,5,10.623395139509118,6.686588661188945,8.6909,1.932486048600029
50,0.04,6,10.883513951390308,6.686588661188945,8.6909,2.192604860481218
50,0.04,7,11.043009900985266,6.686588661188945,8.6909,2.3521008100761773
50,0.04,8,11.209958595854754,6.686588661188945,8.6909,2.519049504945664
50,0.05,3,10.24191719171313,6.686588661188945,8.6909,1.5510081008040415
50,0.05,4,10.766129612955257,6.686588661188945,8.6909,2.0752205220461666
50,0.05,5,11.106516651659126,6.686588661188945,8.6909,2.4156075607500362
50,0.05,6,11.43166516651061,6.686588661188945,8.6909,2.740756075601521
50,0.05,7,11.631035103504312,6.686588661188945,8.6909,2.9401260125952215
50,0.05,8,11.839720972091168,6.686588661188945,8.6909,3.1488118811820787
50,0.06,3,10.55211881187394,6.686588661188945,8.6909,1.8612097209648497
50,0.06,4,11.181173717364489,6.686588661188945,8.6909,2.4902646264553994
50,0.06,5,11.589638163809132,6.686588661188945,8.6909,2.8987290729000437
50,0.06,6,11.979816381630913,6.686588661188945,8.6909,3.288907290721825
50,0.06,7,12.219060306023357,6.686588661188945,8.6909,3.5281512151142653
50,0.06,8,12.469483348327586,6.686588661188945,8.6909,3.778574257418496
50,0.07,3,10.862320432034748,6.686588661188945,8.6909,2.1714113411256593
50,0.07,4,11.596217821773724,6.686588661188945,8.6909,2.9053087308646335
50,0.07,5,12.072759675959139,6.686588661188945,8.6909,3.3818505850500493
50,0.07,6,12.527967596751221,6.686588661188945,8.6909,3.837058505842132
50,0.07,7,12.807085508542402,6.686588661188945,8.6909,4.11617641763331
50,0.07,8,13.099245724564001,6.686588661188945,8.6909,4.408336633654912
50,0.08,3,11.172522052195557,6.686588661188945,8.6909,2.4816129612864666
50,0.08,4,12.011261926182955,6.686588661188945,8.6909,3.320352835273866
50,0.08,5,12.555881188109147,6.686588661188945,8.6909,3.864972097200058
50,0.08,6,13.076118811871527,6.686588661188945,8.6909,4.385209720962436
50,0.08,7,13.395110711061443,6.686588661188945,8.6909,4.704201620152355
50,0.08,8,13.729008100800417,6.686588661188945,8.6909,5.038099009891328
50,0.09,3,11.482723672356366,6.686588661188945,8.6909,2.7918145814472757
50,0.09,4,12.42630603059219,6.686588661188945,8.6909,3.735396939683099
50,0.09,5,13.039002700259156,6.686588661188945,8.6909,4.348093609350066
50,0.09,6,13.62427002699183,6.686588661188945,8.6909,4.93336093608274
50,0.09,7,13.983135913580488,6.686588661188945,8.6909,5.292226822671398
50,0.09,8,14.358770477036833,6.686588661188945,8.6909,5.6678613861277425
50,0.1,3,11.792925292517172,6.686588661188945,8.6909,3.102016201608083
50,0.1,4,12.841350135001424,6.686588661188945,8.6909,4.150441044092333
50,0.1,5,13.522124212409162,6.686588661188945,8.6909,4.8312151215000725
50,0.1,6,14.172421242112131,6.686588661188945,8.6909,5.481512151203042
50,0.1,7,14.571161116099532,6.686588661188945,8.6909,5.880252025190443
50,0.1,8,14.988532853273247,6.686588661188945,8.6909,6.297623762364157
