I,epsilon,chi,undercover_norm,cons_norm,understaffing_norm,perf_norm
50,0,3,4.688888888888889,8.133773377337734,4.6889,0.0
50,0,4,4.688888888888889,8.133773377337734,4.6889,0.0
50,0,5,4.688888888888889,8.133773377337734,4.6889,0.0
50,0,6,4.688888888888889,8.133773377337734,4.6889,0.0
50,0,7,4.688888888888889,8.133773377337734,4.6889,0.0
50,0,8,4.688888888888889,8.133773377337734,4.6889,0.0
50,0.01,3,5.057973597359736,8.133773377337734,4.6889,0.3690847084708472
50,0.01,4,5.216184818481848,8.133773377337734,4.6889,0.5272959295929592
50,0.01,5,5.292547854785479,8.133773377337734,4.6889,0.6036589658965897
50,0.01,6,5.358541254125413,8.133773377337734,4.6889,0.6696523652365237
50,0.01,7,5.378726072607261,8.133773377337734,4.6889,0.6898371837183718
50,0.01,8,5.407144114411441,8.133773377337734,4.6889,0.718255225522552
50,0.02,3,5.427058305830584,8.133773377337734,4.6889,0.7381694169416944
50,0.02,4,5.7434807480748065,8.133773377337734,4.6889,1.0545918591859185
50,0.02,5,5.8962068206820675,8.133773377337734,4.6889,1.2073179317931795
50,0.02,6,6.028193619361937,8.133773377337734,4.6889,1.3393047304730474
50,0.02,7,6.068563256325632,8.133773377337734,4.6889,1.3796743674367435
50,0.02,8,6.125399339933994,8.133773377337734,4.6889,1.436510451045104
50,0.03,3,5.79614301430143,8.133773377337734,4.6889,1.1072541254125412
50,0.03,4,6.270776677667767,8.133773377337734,4.6889,1.581887788778878
50,0.03,5,6.499865786578658,8.133773377337734,4.6889,1.8109768976897689
50,0.03,6,6.697845984598459,8.133773377337734,4.6889,2.00895709570957
50,0.03,7,6.758400440044005,8.133773377337734,4.6889,2.069511551155115
50,0.03,8,6.843654565456546,8.133773377337734,4.6889,2.1547656765676573
50,0.04,3,6.165227722772277,8.133773377337734,4.6889,1.4763388338833887
50,0.04,4,6.798072607260726,8.133773377337734,4.6889,2.109183718371837
50,0.04,5,7.103524752475248,8.133773377337734,4.6889,2.414635863586359
50,0.04,6,7.3674983498349835,8.133773377337734,4.6889,2.678609460946095
50,0.04,7,7.448237623762377,8.133773377337734,4.6889,2.759348734873487
50,0.04,8,7.561909790979097,8.133773377337734,4.6889,2.873020902090208
50,0.05,3,6.534312431243124,8.133773377337734,4.6889,1.8454235423542347
50,0.05,4,7.325368536853686,8.133773377337734,4.6889,2.636479647964797
50,0.05,5,7.707183718371837,8.133773377337734,4.6889,3.018294829482948
50,0.05,6,8.037150715071506,8.133773377337734,4.6889,3.348261826182618
50,0.05,7,8.138074807480749,8.133773377337734,4.6889,3.4491859185918594
50,0.05,8,8.28016501650165,8.133773377337734,4.6889,3.591276127612761
50,0.06,3,6.903397139713971,8.133773377337734,4.6889,2.2145082508250824
50,0.06,4,7.852664466446645,8.133773377337734,4.6889,3.163775577557756
50,0.06,5,8.310842684268426,8.133773377337734,4.6889,3.6219537953795378
50,0.06,6,8.70680308030803,8.133773377337734,4.6889,4.01791419141914
50,0.06,7,8.82791199119912,8.133773377337734,4.6889,4.13902310231023
50,0.06,8,8.998420242024203,8.133773377337734,4.6889,4.3095313531353145
50,0.07,3,7.272481848184818,8.133773377337734,4.6889,2.5835929592959297
50,0.07,4,8.379960396039603,8.133773377337734,4.6889,3.6910715071507143
50,0.07,5,8.914501650165015,8.133773377337734,4.6889,4.2256127612761265
50,0.07,6,9.376455445544556,8.133773377337734,4.6889,4.687566556655668
50,0.07,7,9.517749174917494,8.133773377337734,4.6889,4.828860286028605
50,0.07,8,9.716675467546757,8.133773377337734,4.6889,5.027786578657868
50,0.08,3,7.6415665566556665,8.133773377337734,4.6889,2.9526776677667774
50,0.08,4,8.907256325632563,8.133773377337734,4.6889,4.218367436743674
50,0.08,5,9.518160616061607,8.133773377337734,4.6889,4.829271727172718
50,0.08,6,10.046107810781079,8.133773377337734,4.6889,5.35721892189219
50,0.08,7,10.207586358635865,8.133773377337734,4.6889,5.518697469746974
50,0.08,8,10.434930693069306,8.133773377337734,4.6889,5.746041804180416
50,0.09,3,8.010651265126512,8.133773377337734,4.6889,3.321762376237623
50,0.09,4,9.43455225522552,8.133773377337734,4.6889,4.745663366336632
50,0.09,5,10.121819581958196,8.133773377337734,4.6889,5.432930693069307
50,0.09,6,10.715760176017602,8.133773377337734,4.6889,6.026871287128713
50,0.09,7,10.897423542354234,8.133773377337734,4.6889,6.208534653465345
50,0.09,8,11.153185918591861,8.133773377337734,4.6889,6.464297029702973
50,0.1,3,8.379735973597358,8.133773377337734,4.6889,3.6908470847084693
50,0.1,4,9.961848184818482,8.133773377337734,4.6889,5.272959295929594
50,0.1,5,10.725478547854784,8.133773377337734,4.6889,6.036589658965896
50,0.1,6,11.385412541254123,8.133773377337734,4.6889,6.696523652365236
50,0.1,7,11.587260726072609,8.133773377337734,4.6889,6.898371837183719
50,0.1,8,11.87144114411441,8.133773377337734,4.6889,7.182552255225522
