epsilon,chi,undercover,undercover_norm,cons,cons_norm,perf,perf_norm,undercover_n,undercover_norm_n,cons_n,cons_norm_n,perf_n,perf_norm_n
0.025,3,901.3,9.013,423.0,4.23,7.3,0.073,945.50937,9.45509,743.125,7.43125,48.50937,0.48509
