I,epsilon,chi,undercover_norm,cons_norm,understaffing_norm,perf_norm,undercover_norm_n,cons_norm_n,understaffing_norm_n,perf_norm_n
100,0,1,10.71818,7.12727,10.71818,0.0,10.718181818181828,6.65229522952295,10.718181818181828,0.0
100,0,3,10.71818,6.10909,10.68182,0.03636,10.718181818181824,6.652295229522956,10.718181818181824,0.0
100,0,5,10.75455,6.28182,10.75455,0.0,10.718181818181757,6.652295229522962,10.718181818181757,0.0
