I,epsilon,chi,undercover_norm,cons_norm,understaffing_norm,perf_norm,undercover_norm_n,cons_norm_n,understaffing_norm_n,perf_norm_n
100,0.1,1,7.75556,4.08889,7.27778,0.47778,9.254510451045103,9.109790979097909,7.044444444444449,2.210066006600661
