I,epsilon,chi,undercover_norm,cons_norm,understaffing_norm,perf_norm
100,0,3,8.97,7.326039603960395,8.97,0.0
100,0,4,8.97,7.326039603960395,8.97,0.0
100,0,5,8.97,7.326039603960395,8.97,0.0
100,0,6,8.97,7.326039603960395,8.97,0.0
100,0,7,8.97,7.326039603960395,8.97,0.0
100,0.02,3,9.572263366336633,7.326039603960395,8.97,0.6022633663366335
100,0.02,4,9.866063366336633,7.326039603960395,8.97,0.8960633663366327
100,0.02,5,9.938445544554456,7.326039603960395,8.97,0.9684455445544551
100,0.02,6,9.988231683168316,7.326039603960395,8.97,1.0182316831683162
100,0.02,7,10.015085148514851,7.326039603960395,8.97,1.0450851485148507
100,0.04,3,10.174526732673266,7.326039603960395,8.97,1.204526732673267
100,0.04,4,10.762126732673265,7.326039603960395,8.97,1.7921267326732655
100,0.04,5,10.90689108910891,7.326039603960395,8.97,1.9368910891089102
100,0.04,6,11.006463366336632,7.326039603960395,8.97,2.0364633663366325
100,0.04,7,11.060170297029703,7.326039603960395,8.97,2.0901702970297014
100,0.06,3,10.7767900990099,7.326039603960395,8.97,1.8067900990099013
100,0.06,4,11.658190099009902,7.326039603960395,8.97,2.6881900990099012
100,0.06,5,11.875336633663368,7.326039603960395,8.97,2.9053366336633677
100,0.06,6,12.024695049504949,7.326039603960395,8.97,3.0546950495049487
100,0.06,7,12.105255445544554,7.326039603960395,8.97,3.135255445544553
100,0.08,3,11.379053465346535,7.326039603960395,8.97,2.409053465346534
100,0.08,4,12.554253465346532,7.326039603960395,8.97,3.584253465346531
100,0.08,5,12.84378217821782,7.326039603960395,8.97,3.8737821782178203
100,0.08,6,13.042926732673266,7.326039603960395,8.97,4.072926732673265
100,0.08,7,13.150340594059402,7.326039603960395,8.97,4.180340594059403
100,0.1,3,11.981316831683168,7.326039603960395,8.97,3.0113168316831684
100,0.1,4,13.450316831683168,7.326039603960395,8.97,4.480316831683167
100,0.1,5,13.812227722772278,7.326039603960395,8.97,4.842227722772277
100,0.1,6,14.061158415841584,7.326039603960395,8.97,5.091158415841583
100,0.1,7,14.195425742574258,7.326039603960395,8.97,5.225425742574258
